# ----------------------------- WARNNG --------------------------------
# The data you have obtained from this automated U.S. Geological Survey
# database have not received Director's approval and as such are
# provisional and subject to revision.  The data are released on the
# condition that neither the USGS nor the United States Government may
# be held liable for any damages resulting from its use.
#
# Additional information can be obtained from the USGS at
#   http://waterdata.usgs.gov/nwis/help/?provisional
#
# retrieved: 2006-06-04 23:40:13 EDT
#
# This file consists of tab-separated columns of data for a list of sites.
# Each site is separated by a header section of comments and new column
# definitions. All column headers include the following 3 fields.
#
# column        column definition
# ------------  -----------------------------------------
# agency_cd     Agency collection or maintaining the site
# site_no       USGS site identification number
# datetime      date and time in ISO format (YYYY-mm-dd)
#
# The remaining columns vary for each site depending on which data
# parameters are selected.  The data column names use the following form
# '##_#####' where the first two number sequence uniquely defines the
# sensor (the 'data descriptor') used to collect the data and the
# following 5 number sequence defines the 'parameter_cd' which describes
# the type of data shown in the column.
#
# Data for the following stations is contained in this file
# ---------------------------------------------------------
#  USGS 01100000 MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA
#
# Available data at this site--lines with asterix '*' are included in this output.
#    DD parameter statistic - Description
#    --   -----     -----     ------------------------------------
#   *02   00060     00003   - Discharge, cubic feet per second (Mean)
#
# Data-value qualifiers included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
#agency_cd	site_no	datetime	02_00060_00003
#5s	15s	16s	14s
USGS	01100000	1998-03-24	14700_A
USGS	01100000	1998-03-25	14300_A
USGS	01100000	1998-03-26	13400_A
USGS	01100000	1998-03-27	13400_A
USGS	01100000	1998-03-28	14700_A
USGS	01100000	1998-03-29	20800_A
USGS	01100000	1998-03-30	27900_A
USGS	01100000	1998-03-31	32200_A
USGS	01100000	1998-04-01	32200_A
USGS	01100000	1998-04-02	30900_A
USGS	01100000	1998-04-03	32300_A
USGS	01100000	1998-04-04	31800_A
USGS	01100000	1998-04-05	30000_A
USGS	01100000	1998-04-06	27000_A
USGS	01100000	1998-04-07	22900_A
USGS	01100000	1998-04-08	19800_A
USGS	01100000	1998-04-09	17400_A
USGS	01100000	1998-04-10	15000_A
USGS	01100000	1998-04-11	13100_A
USGS	01100000	1998-04-12	12400_A
USGS	01100000	1998-04-13	11500_A
USGS	01100000	1998-04-14	10900_A
USGS	01100000	1998-04-15	9930_A
USGS	01100000	1998-04-16	8550_A
USGS	01100000	1998-04-17	8650_A
USGS	01100000	1998-04-18	9120_A
USGS	01100000	1998-04-19	9710_A
USGS	01100000	1998-04-20	10200_A
USGS	01100000	1998-04-21	11800_A
USGS	01100000	1998-04-22	14000_A
USGS	01100000	1998-04-23	12600_A
USGS	01100000	1998-04-24	11800_A
USGS	01100000	1998-04-25	11800_A
USGS	01100000	1998-04-26	11300_A
USGS	01100000	1998-04-27	10700_A
USGS	01100000	1998-04-28	9240_A
USGS	01100000	1998-04-29	8930_A
USGS	01100000	1998-04-30	8290_A
USGS	01100000	1998-05-01	7810_A
USGS	01100000	1998-05-02	7950_A
USGS	01100000	1998-05-03	8320_A
USGS	01100000	1998-05-04	9400_A
USGS	01100000	1998-05-05	10100_A
USGS	01100000	1998-05-06	11500_A
USGS	01100000	1998-05-07	16800_A
USGS	01100000	1998-05-08	23000_A
USGS	01100000	1998-05-09	21100_A
USGS	01100000	1998-05-10	18200_A
USGS	01100000	1998-05-11	17600_A
USGS	01100000	1998-05-12	19100_A
USGS	01100000	1998-05-13	19300_A
USGS	01100000	1998-05-14	18100_A
USGS	01100000	1998-05-15	15900_A
USGS	01100000	1998-05-16	13800_A
USGS	01100000	1998-05-17	11900_A
USGS	01100000	1998-05-18	11900_A
USGS	01100000	1998-05-19	8790_A
USGS	01100000	1998-05-20	8960_A
USGS	01100000	1998-05-21	8150_A
USGS	01100000	1998-05-22	7030_A
USGS	01100000	1998-05-23	6510_A
USGS	01100000	1998-05-24	5930_A
USGS	01100000	1998-05-25	5650_A
USGS	01100000	1998-05-26	7310_A
USGS	01100000	1998-05-27	3960_A
USGS	01100000	1998-05-28	3030_A
USGS	01100000	1998-05-29	3130_A
USGS	01100000	1998-05-30	3890_A
USGS	01100000	1998-05-31	3900_A
USGS	01100000	1998-06-01	7070_A
USGS	01100000	1998-06-02	8120_A
USGS	01100000	1998-06-03	7850_A
USGS	01100000	1998-06-04	6720_A
USGS	01100000	1998-06-05	5590_A
USGS	01100000	1998-06-06	4830_A
USGS	01100000	1998-06-07	4230_A
USGS	01100000	1998-06-08	4710_A
USGS	01100000	1998-06-09	5260_A
USGS	01100000	1998-06-10	4820_A
USGS	01100000	1998-06-11	5070_A
USGS	01100000	1998-06-12	4450_A
USGS	01100000	1998-06-13	8140_A
USGS	01100000	1998-06-14	21500_A
USGS	01100000	1998-06-15	39400_A
USGS	01100000	1998-06-16	42700_A
USGS	01100000	1998-06-17	47100_A
USGS	01100000	1998-06-18	47700_A
USGS	01100000	1998-06-19	41800_A
USGS	01100000	1998-06-20	39600_A
USGS	01100000	1998-06-21	37100_A
USGS	01100000	1998-06-22	34300_A
USGS	01100000	1998-06-23	31000_A
USGS	01100000	1998-06-24	26600_A
USGS	01100000	1998-06-25	22600_A
USGS	01100000	1998-06-26	20700_A
USGS	01100000	1998-06-27	21200_A
USGS	01100000	1998-06-28	24400_A
USGS	01100000	1998-06-29	28300_A
USGS	01100000	1998-06-30	25200_A
USGS	01100000	1998-07-01	22000_A
USGS	01100000	1998-07-02	21800_A
USGS	01100000	1998-07-03	22000_A
USGS	01100000	1998-07-04	19100_A
USGS	01100000	1998-07-05	16000_A
USGS	01100000	1998-07-06	14500_A
USGS	01100000	1998-07-07	13400_A
USGS	01100000	1998-07-08	12000_A
USGS	01100000	1998-07-09	11400_A
USGS	01100000	1998-07-10	10400_A
USGS	01100000	1998-07-11	9870_A
USGS	01100000	1998-07-12	9040_A
USGS	01100000	1998-07-13	8280_A
USGS	01100000	1998-07-14	7820_A
USGS	01100000	1998-07-15	5550_A
USGS	01100000	1998-07-16	5160_A
USGS	01100000	1998-07-17	6220_A
USGS	01100000	1998-07-18	5000_A
USGS	01100000	1998-07-19	3910_A
USGS	01100000	1998-07-20	3970_A
USGS	01100000	1998-07-21	4270_A
USGS	01100000	1998-07-22	3900_A
USGS	01100000	1998-07-23	4330_A
USGS	01100000	1998-07-24	4580_A
USGS	01100000	1998-07-25	4880_A
USGS	01100000	1998-07-26	4580_A
USGS	01100000	1998-07-27	3800_A
USGS	01100000	1998-07-28	3650_A
USGS	01100000	1998-07-29	3400_A
USGS	01100000	1998-07-30	3180_A
USGS	01100000	1998-07-31	2630_A
USGS	01100000	1998-08-01	2650_A
USGS	01100000	1998-08-02	2490_A
USGS	01100000	1998-08-03	2300_A
USGS	01100000	1998-08-04	2170_A
USGS	01100000	1998-08-05	2240_A
USGS	01100000	1998-08-06	1870_A
USGS	01100000	1998-08-07	2130_A
USGS	01100000	1998-08-08	2030_A
USGS	01100000	1998-08-09	2060_A
USGS	01100000	1998-08-10	2020_A
USGS	01100000	1998-08-11	2590_A
USGS	01100000	1998-08-12	2250_A
USGS	01100000	1998-08-13	3030_A
USGS	01100000	1998-08-14	3570_A
USGS	01100000	1998-08-15	2930_A
USGS	01100000	1998-08-16	2490_A
USGS	01100000	1998-08-17	2250_A
USGS	01100000	1998-08-18	2580_A
USGS	01100000	1998-08-19	2390_A
USGS	01100000	1998-08-20	2020_A
USGS	01100000	1998-08-21	1850_A
USGS	01100000	1998-08-22	1600_A
USGS	01100000	1998-08-23	1780_A
USGS	01100000	1998-08-24	1800_A
USGS	01100000	1998-08-25	1710_A
USGS	01100000	1998-08-26	1820_A
USGS	01100000	1998-08-27	3060_A
USGS	01100000	1998-08-28	3120_A
USGS	01100000	1998-08-29	2260_A
USGS	01100000	1998-08-30	2010_A
USGS	01100000	1998-08-31	1690_A
USGS	01100000	1998-09-01	1560_A
USGS	01100000	1998-09-02	1340_A
USGS	01100000	1998-09-03	1250_A
USGS	01100000	1998-09-04	1830_A
USGS	01100000	1998-09-05	1450_A
USGS	01100000	1998-09-06	1410_A
USGS	01100000	1998-09-07	1390_A
USGS	01100000	1998-09-08	1920_A
USGS	01100000	1998-09-09	1900_A
USGS	01100000	1998-09-10	2680_A
USGS	01100000	1998-09-11	2620_A
USGS	01100000	1998-09-12	2040_A
USGS	01100000	1998-09-13	2010_A
USGS	01100000	1998-09-14	1350_A
USGS	01100000	1998-09-15	1280_A
USGS	01100000	1998-09-16	1380_A
USGS	01100000	1998-09-17	1620_A
USGS	01100000	1998-09-18	3070_A
USGS	01100000	1998-09-19	2750_A
USGS	01100000	1998-09-20	2480_A
USGS	01100000	1998-09-21	1840_A
USGS	01100000	1998-09-22	2020_A
USGS	01100000	1998-09-23	2200_A
USGS	01100000	1998-09-24	2070_A
USGS	01100000	1998-09-25	1730_A
USGS	01100000	1998-09-26	1340_A
USGS	01100000	1998-09-27	1180_A
USGS	01100000	1998-09-28	1170_A
USGS	01100000	1998-09-29	1190_A
USGS	01100000	1998-09-30	1140_A
USGS	01100000	1998-10-01	1110_A
USGS	01100000	1998-10-02	1100_A
USGS	01100000	1998-10-03	1100_A
USGS	01100000	1998-10-04	1120_A
USGS	01100000	1998-10-05	1110_A
USGS	01100000	1998-10-06	1120_A
USGS	01100000	1998-10-07	1210_A
USGS	01100000	1998-10-08	1740_A
USGS	01100000	1998-10-09	2580_A
USGS	01100000	1998-10-10	3100_A
USGS	01100000	1998-10-11	4900_A
USGS	01100000	1998-10-12	6570_A
USGS	01100000	1998-10-13	7010_A
USGS	01100000	1998-10-14	6420_A
USGS	01100000	1998-10-15	7260_A
USGS	01100000	1998-10-16	8240_A
USGS	01100000	1998-10-17	9040_A
USGS	01100000	1998-10-18	8620_A
USGS	01100000	1998-10-19	7100_A
USGS	01100000	1998-10-20	5190_A
USGS	01100000	1998-10-21	4710_A
USGS	01100000	1998-10-22	4280_A
USGS	01100000	1998-10-23	4030_A
USGS	01100000	1998-10-24	3660_A
USGS	01100000	1998-10-25	3260_A
USGS	01100000	1998-10-26	3700_A
USGS	01100000	1998-10-27	3080_A
USGS	01100000	1998-10-28	3310_A
USGS	01100000	1998-10-29	3170_A
USGS	01100000	1998-10-30	3240_A
USGS	01100000	1998-10-31	3330_A
USGS	01100000	1998-11-01	3180_A
USGS	01100000	1998-11-02	3180_A
USGS	01100000	1998-11-03	3570_A
USGS	01100000	1998-11-04	3420_A
USGS	01100000	1998-11-05	3150_A
USGS	01100000	1998-11-06	2170_A
USGS	01100000	1998-11-07	1840_A
USGS	01100000	1998-11-08	2570_A
USGS	01100000	1998-11-09	2980_A
USGS	01100000	1998-11-10	3040_A
USGS	01100000	1998-11-11	3700_A
USGS	01100000	1998-11-12	4330_A
USGS	01100000	1998-11-13	4860_A
USGS	01100000	1998-11-14	4290_A
USGS	01100000	1998-11-15	2920_A
USGS	01100000	1998-11-16	3980_A
USGS	01100000	1998-11-17	4480_A
USGS	01100000	1998-11-18	4180_A
USGS	01100000	1998-11-19	3270_A
USGS	01100000	1998-11-20	4170_A
USGS	01100000	1998-11-21	4240_A
USGS	01100000	1998-11-22	3780_A
USGS	01100000	1998-11-23	4120_A
USGS	01100000	1998-11-24	3440_A
USGS	01100000	1998-11-25	3310_A
USGS	01100000	1998-11-26	3820_A
USGS	01100000	1998-11-27	5680_A
USGS	01100000	1998-11-28	7740_A
USGS	01100000	1998-11-29	9360_A
USGS	01100000	1998-11-30	8180_A
USGS	01100000	1998-12-01	6260_A
USGS	01100000	1998-12-02	5450_A
USGS	01100000	1998-12-03	5420_A
USGS	01100000	1998-12-04	5130_A
USGS	01100000	1998-12-05	4990_A
USGS	01100000	1998-12-06	4900_A
USGS	01100000	1998-12-07	4520_A
USGS	01100000	1998-12-08	4510_A
USGS	01100000	1998-12-09	4210_A
USGS	01100000	1998-12-10	4500_A
USGS	01100000	1998-12-11	4250_A
USGS	01100000	1998-12-12	4290_A
USGS	01100000	1998-12-13	3960_A
USGS	01100000	1998-12-14	3480_A
USGS	01100000	1998-12-15	3620_A
USGS	01100000	1998-12-16	3960_A
USGS	01100000	1998-12-17	3640_A
USGS	01100000	1998-12-18	3530_A
USGS	01100000	1998-12-19	3510_A
USGS	01100000	1998-12-20	3260_A
USGS	01100000	1998-12-21	2960_A
USGS	01100000	1998-12-22	3330_A
USGS	01100000	1998-12-23	3610_A
USGS	01100000	1998-12-24	4440_A
USGS	01100000	1998-12-25	4160_A
USGS	01100000	1998-12-26	3670_A
USGS	01100000	1998-12-27	3420_A
USGS	01100000	1998-12-28	3370_A
USGS	01100000	1998-12-29	3290_A
USGS	01100000	1998-12-30	3650_A
USGS	01100000	1998-12-31	3330_A
USGS	01100000	1999-01-01	2700_A
USGS	01100000	1999-01-02	2940_A
USGS	01100000	1999-01-03	3060_A
USGS	01100000	1999-01-04	4100_A
USGS	01100000	1999-01-05	3960_A
USGS	01100000	1999-01-06	3730_A
USGS	01100000	1999-01-07	4020_A
USGS	01100000	1999-01-08	3700_A
USGS	01100000	1999-01-09	3690_A
USGS	01100000	1999-01-10	4090_A
USGS	01100000	1999-01-11	3920_A
USGS	01100000	1999-01-12	4310_A
USGS	01100000	1999-01-13	4880_A
USGS	01100000	1999-01-14	4740_A
USGS	01100000	1999-01-15	4120_A
USGS	01100000	1999-01-16	4840_A
USGS	01100000	1999-01-17	5400_A
USGS	01100000	1999-01-18	6680_A
USGS	01100000	1999-01-19	8350_A
USGS	01100000	1999-01-20	9570_A
USGS	01100000	1999-01-21	11900_A
USGS	01100000	1999-01-22	11900_A
USGS	01100000	1999-01-23	10500_A
USGS	01100000	1999-01-24	10700_A
USGS	01100000	1999-01-25	13200_A
USGS	01100000	1999-01-26	17400_A
USGS	01100000	1999-01-27	18700_A
USGS	01100000	1999-01-28	16300_A
USGS	01100000	1999-01-29	14200_A
USGS	01100000	1999-01-30	12400_A
USGS	01100000	1999-01-31	10700_A
USGS	01100000	1999-02-01	9170_A
USGS	01100000	1999-02-02	9340_A
USGS	01100000	1999-02-03	12300_A
USGS	01100000	1999-02-04	16100_A
USGS	01100000	1999-02-05	16900_A
USGS	01100000	1999-02-06	15900_A
USGS	01100000	1999-02-07	14500_A
USGS	01100000	1999-02-08	13100_A
USGS	01100000	1999-02-09	11900_A
USGS	01100000	1999-02-10	10400_A
USGS	01100000	1999-02-11	9640_A
USGS	01100000	1999-02-12	9620_A
USGS	01100000	1999-02-13	10200_A
USGS	01100000	1999-02-14	10400_A
USGS	01100000	1999-02-15	9900_A
USGS	01100000	1999-02-16	9460_A
USGS	01100000	1999-02-17	9090_A
USGS	01100000	1999-02-18	8950_A
USGS	01100000	1999-02-19	10100_A
USGS	01100000	1999-02-20	10400_A
USGS	01100000	1999-02-21	9810_A
USGS	01100000	1999-02-22	9380_A
USGS	01100000	1999-02-23	6490_A
USGS	01100000	1999-02-24	7090_A
USGS	01100000	1999-02-25	6440_A
USGS	01100000	1999-02-26	6370_A
USGS	01100000	1999-02-27	6250_A
USGS	01100000	1999-02-28	6660_A
USGS	01100000	1999-03-01	9390_A
USGS	01100000	1999-03-02	12900_A
USGS	01100000	1999-03-03	14800_A
USGS	01100000	1999-03-04	16000_A
USGS	01100000	1999-03-05	22700_A
USGS	01100000	1999-03-06	26300_A
USGS	01100000	1999-03-07	23000_A
USGS	01100000	1999-03-08	17700_A
USGS	01100000	1999-03-09	15000_A
USGS	01100000	1999-03-10	14100_A
USGS	01100000	1999-03-11	12700_A
USGS	01100000	1999-03-12	11400_A
USGS	01100000	1999-03-13	10400_A
USGS	01100000	1999-03-14	10000_A
USGS	01100000	1999-03-15	10200_A
USGS	01100000	1999-03-16	9830_A
USGS	01100000	1999-03-17	9910_A
USGS	01100000	1999-03-18	10600_A
USGS	01100000	1999-03-19	11600_A
USGS	01100000	1999-03-20	12800_A
USGS	01100000	1999-03-21	13000_A
USGS	01100000	1999-03-22	12900_A
USGS	01100000	1999-03-23	21700_A
USGS	01100000	1999-03-24	28500_A
USGS	01100000	1999-03-25	26700_A
USGS	01100000	1999-03-26	21900_A
USGS	01100000	1999-03-27	19000_A
USGS	01100000	1999-03-28	17500_A
USGS	01100000	1999-03-29	18200_A
USGS	01100000	1999-03-30	20800_A
USGS	01100000	1999-03-31	22400_A
USGS	01100000	1999-04-01	22100_A
USGS	01100000	1999-04-02	21500_A
USGS	01100000	1999-04-03	21600_A
USGS	01100000	1999-04-04	21100_A
USGS	01100000	1999-04-05	19100_A
USGS	01100000	1999-04-06	17600_A
USGS	01100000	1999-04-07	15800_A
USGS	01100000	1999-04-08	15100_A
USGS	01100000	1999-04-09	14400_A
USGS	01100000	1999-04-10	13300_A
USGS	01100000	1999-04-11	12300_A
USGS	01100000	1999-04-12	11500_A
USGS	01100000	1999-04-13	10800_A
USGS	01100000	1999-04-14	9610_A
USGS	01100000	1999-04-15	7830_A
USGS	01100000	1999-04-16	7710_A
USGS	01100000	1999-04-17	5980_A
USGS	01100000	1999-04-18	7040_A
USGS	01100000	1999-04-19	6260_A
USGS	01100000	1999-04-20	7180_A
USGS	01100000	1999-04-21	5940_A
USGS	01100000	1999-04-22	6560_A
USGS	01100000	1999-04-23	6430_A
USGS	01100000	1999-04-24	6480_A
USGS	01100000	1999-04-25	6150_A
USGS	01100000	1999-04-26	6050_A
USGS	01100000	1999-04-27	5520_A
USGS	01100000	1999-04-28	5340_A
USGS	01100000	1999-04-29	4730_A
USGS	01100000	1999-04-30	4730_A
USGS	01100000	1999-05-01	4330_A
USGS	01100000	1999-05-02	4600_A
USGS	01100000	1999-05-03	4840_A
USGS	01100000	1999-05-04	5500_A
USGS	01100000	1999-05-05	5580_A
USGS	01100000	1999-05-06	6430_A
USGS	01100000	1999-05-07	7890_A
USGS	01100000	1999-05-08	7350_A
USGS	01100000	1999-05-09	6600_A
USGS	01100000	1999-05-10	6590_A
USGS	01100000	1999-05-11	6420_A
USGS	01100000	1999-05-12	5560_A
USGS	01100000	1999-05-13	4970_A
USGS	01100000	1999-05-14	4210_A
USGS	01100000	1999-05-15	3820_A
USGS	01100000	1999-05-16	3640_A
USGS	01100000	1999-05-17	3610_A
USGS	01100000	1999-05-18	3160_A
USGS	01100000	1999-05-19	3580_A
USGS	01100000	1999-05-20	5790_A
USGS	01100000	1999-05-21	9070_A
USGS	01100000	1999-05-22	10100_A
USGS	01100000	1999-05-23	7630_A
USGS	01100000	1999-05-24	6120_A
USGS	01100000	1999-05-25	5860_A
USGS	01100000	1999-05-26	6790_A
USGS	01100000	1999-05-27	7180_A
USGS	01100000	1999-05-28	6640_A
USGS	01100000	1999-05-29	5860_A
USGS	01100000	1999-05-30	4560_A
USGS	01100000	1999-05-31	3920_A
USGS	01100000	1999-06-01	4120_A
USGS	01100000	1999-06-02	3410_A
USGS	01100000	1999-06-03	2990_A
USGS	01100000	1999-06-04	2990_A
USGS	01100000	1999-06-05	3160_A
USGS	01100000	1999-06-06	2610_A
USGS	01100000	1999-06-07	2530_A
USGS	01100000	1999-06-08	2220_A
USGS	01100000	1999-06-09	1960_A
USGS	01100000	1999-06-10	1960_A
USGS	01100000	1999-06-11	1340_A
USGS	01100000	1999-06-12	1870_A
USGS	01100000	1999-06-13	2230_A
USGS	01100000	1999-06-14	1950_A
USGS	01100000	1999-06-15	1780_A
USGS	01100000	1999-06-16	1410_A
USGS	01100000	1999-06-17	1450_A
USGS	01100000	1999-06-18	1710_A
USGS	01100000	1999-06-19	1500_A
USGS	01100000	1999-06-20	1550_A
USGS	01100000	1999-06-21	1480_A
USGS	01100000	1999-06-22	1460_A
USGS	01100000	1999-06-23	1710_A
USGS	01100000	1999-06-24	1430_A
USGS	01100000	1999-06-25	1180_A
USGS	01100000	1999-06-26	1220_A
USGS	01100000	1999-06-27	1140_A
USGS	01100000	1999-06-28	1190_A
USGS	01100000	1999-06-29	2190_A
USGS	01100000	1999-06-30	2080_A
USGS	01100000	1999-07-01	1680_A
USGS	01100000	1999-07-02	2170_A
USGS	01100000	1999-07-03	2740_A
USGS	01100000	1999-07-04	2790_A
USGS	01100000	1999-07-05	2210_A
USGS	01100000	1999-07-06	1990_A
USGS	01100000	1999-07-07	2930_A
USGS	01100000	1999-07-08	2780_A
USGS	01100000	1999-07-09	2880_A
USGS	01100000	1999-07-10	2170_A
USGS	01100000	1999-07-11	1430_A
USGS	01100000	1999-07-12	1460_A
USGS	01100000	1999-07-13	1650_A
USGS	01100000	1999-07-14	1300_A
USGS	01100000	1999-07-15	1300_A
USGS	01100000	1999-07-16	1350_A
USGS	01100000	1999-07-17	1180_A
USGS	01100000	1999-07-18	1290_A
USGS	01100000	1999-07-19	1560_A
USGS	01100000	1999-07-20	1410_A
USGS	01100000	1999-07-21	1180_A
USGS	01100000	1999-07-22	1180_A
USGS	01100000	1999-07-23	1300_A
USGS	01100000	1999-07-24	1230_A
USGS	01100000	1999-07-25	1540_A
USGS	01100000	1999-07-26	1660_A
USGS	01100000	1999-07-27	2330_A
USGS	01100000	1999-07-28	1850_A
USGS	01100000	1999-07-29	1780_A
USGS	01100000	1999-07-30	1370_A
USGS	01100000	1999-07-31	1040_A
USGS	01100000	1999-08-01	1000_A
USGS	01100000	1999-08-02	1160_A
USGS	01100000	1999-08-03	1620_A
USGS	01100000	1999-08-04	1040_A
USGS	01100000	1999-08-05	1360_A
USGS	01100000	1999-08-06	1180_A
USGS	01100000	1999-08-07	597_A
USGS	01100000	1999-08-08	917_A
USGS	01100000	1999-08-09	1060_A
USGS	01100000	1999-08-10	1190_A
USGS	01100000	1999-08-11	1270_A
USGS	01100000	1999-08-12	1220_A
USGS	01100000	1999-08-13	797_A
USGS	01100000	1999-08-14	1340_A
USGS	01100000	1999-08-15	1180_A
USGS	01100000	1999-08-16	1310_A
USGS	01100000	1999-08-17	1270_A
USGS	01100000	1999-08-18	1420_A
USGS	01100000	1999-08-19	1290_A
USGS	01100000	1999-08-20	1240_A
USGS	01100000	1999-08-21	1010_A
USGS	01100000	1999-08-22	1500_A
USGS	01100000	1999-08-23	1520_A
USGS	01100000	1999-08-24	1350_A
USGS	01100000	1999-08-25	1530_A
USGS	01100000	1999-08-26	1670_A
USGS	01100000	1999-08-27	1070_A
USGS	01100000	1999-08-28	830_A
USGS	01100000	1999-08-29	1450_A
USGS	01100000	1999-08-30	1300_A
USGS	01100000	1999-08-31	1180_A
USGS	01100000	1999-09-01	943_A
USGS	01100000	1999-09-02	874_A
USGS	01100000	1999-09-03	1070_A
USGS	01100000	1999-09-04	782_A
USGS	01100000	1999-09-05	765_A
USGS	01100000	1999-09-06	682_A
USGS	01100000	1999-09-07	1000_A
USGS	01100000	1999-09-08	741_A
USGS	01100000	1999-09-09	1100_A
USGS	01100000	1999-09-10	2270_A
USGS	01100000	1999-09-11	4950_A
USGS	01100000	1999-09-12	5340_A
USGS	01100000	1999-09-13	5090_A
USGS	01100000	1999-09-14	3770_A
USGS	01100000	1999-09-15	3380_A
USGS	01100000	1999-09-16	4390_A
USGS	01100000	1999-09-17	11900_A
USGS	01100000	1999-09-18	28800_A
USGS	01100000	1999-09-19	33100_A
USGS	01100000	1999-09-20	29400_A
USGS	01100000	1999-09-21	21800_A
USGS	01100000	1999-09-22	15800_A
USGS	01100000	1999-09-23	13200_A
USGS	01100000	1999-09-24	11800_A
USGS	01100000	1999-09-25	9960_A
USGS	01100000	1999-09-26	7860_A
USGS	01100000	1999-09-27	7240_A
USGS	01100000	1999-09-28	6390_A
USGS	01100000	1999-09-29	4290_A
USGS	01100000	1999-09-30	4780_A
USGS	01100000	1999-10-01	6200_A
USGS	01100000	1999-10-02	7170_A
USGS	01100000	1999-10-03	8050_A
USGS	01100000	1999-10-04	7270_A
USGS	01100000	1999-10-05	6670_A
USGS	01100000	1999-10-06	6980_A
USGS	01100000	1999-10-07	7090_A
USGS	01100000	1999-10-08	6230_A
USGS	01100000	1999-10-09	5690_A
USGS	01100000	1999-10-10	5310_A
USGS	01100000	1999-10-11	5070_A
USGS	01100000	1999-10-12	5050_A
USGS	01100000	1999-10-13	4840_A
USGS	01100000	1999-10-14	4320_A
USGS	01100000	1999-10-15	4200_A
USGS	01100000	1999-10-16	4950_A
USGS	01100000	1999-10-17	5950_A
USGS	01100000	1999-10-18	6810_A
USGS	01100000	1999-10-19	4910_A
USGS	01100000	1999-10-20	5020_A
USGS	01100000	1999-10-21	4700_e_A
USGS	01100000	1999-10-22	4540_A
USGS	01100000	1999-10-23	5410_A
USGS	01100000	1999-10-24	6840_A
USGS	01100000	1999-10-25	8380_A
USGS	01100000	1999-10-26	9110_A
USGS	01100000	1999-10-27	7750_A
USGS	01100000	1999-10-28	7430_A
USGS	01100000	1999-10-29	7160_A
USGS	01100000	1999-10-30	5840_A
USGS	01100000	1999-10-31	5380_A
USGS	01100000	1999-11-01	5130_A
USGS	01100000	1999-11-02	5700_A
USGS	01100000	1999-11-03	5830_A
USGS	01100000	1999-11-04	7590_A
USGS	01100000	1999-11-05	9460_A
USGS	01100000	1999-11-06	9290_A
USGS	01100000	1999-11-07	7520_A
USGS	01100000	1999-11-08	6680_A
USGS	01100000	1999-11-09	6280_A
USGS	01100000	1999-11-10	6200_e_A
USGS	01100000	1999-11-11	6000_e_A
USGS	01100000	1999-11-12	5950_e_A
USGS	01100000	1999-11-13	5900_e_A
USGS	01100000	1999-11-14	6200_e_A
USGS	01100000	1999-11-15	6400_e_A
USGS	01100000	1999-11-16	7200_A
USGS	01100000	1999-11-17	5800_A
USGS	01100000	1999-11-18	4960_A
USGS	01100000	1999-11-19	5190_A
USGS	01100000	1999-11-20	4810_A
USGS	01100000	1999-11-21	4820_A
USGS	01100000	1999-11-22	5460_A
USGS	01100000	1999-11-23	5730_A
USGS	01100000	1999-11-24	4970_A
USGS	01100000	1999-11-25	5310_A
USGS	01100000	1999-11-26	5160_A
USGS	01100000	1999-11-27	6160_A
USGS	01100000	1999-11-28	8370_A
USGS	01100000	1999-11-29	12000_A
USGS	01100000	1999-11-30	11000_A
USGS	01100000	1999-12-01	8600_A
USGS	01100000	1999-12-02	8150_A
USGS	01100000	1999-12-03	8610_A
USGS	01100000	1999-12-04	5330_A
USGS	01100000	1999-12-05	4980_A
USGS	01100000	1999-12-06	6200_A
USGS	01100000	1999-12-07	7960_A
USGS	01100000	1999-12-08	7480_A
USGS	01100000	1999-12-09	7680_A
USGS	01100000	1999-12-10	7730_A
USGS	01100000	1999-12-11	7480_A
USGS	01100000	1999-12-12	7030_A
USGS	01100000	1999-12-13	6930_A
USGS	01100000	1999-12-14	6690_A
USGS	01100000	1999-12-15	6000_A
USGS	01100000	1999-12-16	5800_e_A
USGS	01100000	1999-12-17	6400_e_A
USGS	01100000	1999-12-18	5800_e_A
USGS	01100000	1999-12-19	5600_e_A
USGS	01100000	1999-12-20	6000_e_A
USGS	01100000	1999-12-21	6430_A
USGS	01100000	1999-12-22	7750_A
USGS	01100000	1999-12-23	8110_A
USGS	01100000	1999-12-24	6850_A
USGS	01100000	1999-12-25	5170_A
USGS	01100000	1999-12-26	5210_A
USGS	01100000	1999-12-27	4730_A
USGS	01100000	1999-12-28	4660_A
USGS	01100000	1999-12-29	4380_A
USGS	01100000	1999-12-30	4280_A
USGS	01100000	1999-12-31	4330_A
USGS	01100000	2000-01-01	4960_A
USGS	01100000	2000-01-02	4680_A
USGS	01100000	2000-01-03	4240_A
USGS	01100000	2000-01-04	4640_A
USGS	01100000	2000-01-05	6920_A
USGS	01100000	2000-01-06	8030_A
USGS	01100000	2000-01-07	8100_A
USGS	01100000	2000-01-08	7140_A
USGS	01100000	2000-01-09	7040_A
USGS	01100000	2000-01-10	6210_A
USGS	01100000	2000-01-11	8690_A
USGS	01100000	2000-01-12	10700_A
USGS	01100000	2000-01-13	11100_A
USGS	01100000	2000-01-14	7810_A
USGS	01100000	2000-01-15	7490_A
